config_id,replica,seed_rep,graph,n,strategy,b,salvados,quemados,protegidos,salvados_pct,turns,elapsed_ms
1,66,1006505,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,29151.0
1,67,1006602,ER,600,cercania_strategy,5,21,579,21,3.5000000000000004,500,27647.0
1,68,1006699,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,25561.0
1,69,1006796,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,28418.0
1,70,1006893,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,26907.0
1,71,1006990,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,22179.0
1,72,1007087,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,22587.0
1,73,1007184,ER,600,cercania_strategy,5,21,579,21,3.5000000000000004,500,22326.0
1,74,1007281,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,23798.0
1,75,1007378,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,28720.0
1,76,1007475,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,28727.0
1,77,1007572,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,24883.0
1,78,1007669,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,26911.0
1,79,1007766,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,25346.0
1,80,1007863,ER,600,cercania_strategy,5,25,575,25,4.166666666666666,500,27995.0
1,81,1007960,ER,600,cercania_strategy,5,22,578,22,3.6666666666666665,500,23310.0
1,82,1008057,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,21614.0
1,83,1008154,ER,600,cercania_strategy,5,27,573,27,4.5,500,20831.0
1,84,1008251,ER,600,cercania_strategy,5,24,576,24,4.0,500,21772.0
1,85,1008348,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,24657.0
1,86,1008445,ER,600,cercania_strategy,5,21,579,21,3.5000000000000004,500,22956.0
1,87,1008542,ER,600,cercania_strategy,5,27,573,27,4.5,500,20006.0
1,88,1008639,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,19518.0
1,89,1008736,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,19777.0
1,90,1008833,ER,600,cercania_strategy,5,25,575,25,4.166666666666666,500,19690.0
1,91,1008930,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,19626.0
1,92,1009027,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,19451.0
1,93,1009124,ER,600,cercania_strategy,5,21,579,21,3.5000000000000004,500,19029.0
1,94,1009221,ER,600,cercania_strategy,5,21,579,21,3.5000000000000004,500,19367.0
1,95,1009318,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,19171.0
1,96,1009415,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,19122.0
1,97,1009512,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,19435.0
1,98,1009609,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,18913.0
1,99,1009706,ER,600,cercania_strategy,5,25,575,25,4.166666666666666,500,18469.0
1,100,1009803,ER,600,cercania_strategy,5,20,580,20,3.3333333333333335,500,18595.0
1,1,1000200,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,112.0
1,2,1000297,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,114.0
1,3,1000394,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,4,1000491,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,108.0
1,5,1000588,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,109.0
1,6,1000685,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,163.0
1,7,1000782,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,176.0
1,8,1000879,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,160.0
1,9,1000976,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,113.0
1,10,1001073,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,148.0
1,11,1001170,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,117.0
1,12,1001267,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,122.0
1,13,1001364,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,113.0
1,14,1001461,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,107.0
1,15,1001558,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,104.0
1,16,1001655,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,111.0
1,17,1001752,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,105.0
1,18,1001849,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,114.0
1,19,1001946,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,108.0
1,20,1002043,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,21,1002140,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,22,1002237,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,121.0
1,23,1002334,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,116.0
1,24,1002431,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,162.0
1,25,1002528,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,186.0
1,26,1002625,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,248.0
1,27,1002722,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,120.0
1,28,1002819,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,121.0
1,29,1002916,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,121.0
1,30,1003013,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,120.0
1,31,1003110,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,119.0
1,32,1003207,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,118.0
1,33,1003304,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,119.0
1,34,1003401,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,115.0
1,35,1003498,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,111.0
1,36,1003595,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,119.0
1,37,1003692,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,115.0
1,38,1003789,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,113.0
1,39,1003886,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,115.0
1,40,1003983,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,188.0
1,41,1004080,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,172.0
1,42,1004177,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,201.0
1,43,1004274,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,126.0
1,44,1004371,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,123.0
1,45,1004468,ER,600,dfs_strategy,5,21,579,21,3.5000000000000004,500,155.0
1,46,1004565,ER,600,dfs_strategy,5,21,579,21,3.5000000000000004,500,128.0
1,47,1004662,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,116.0
1,48,1004759,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,116.0
1,49,1004856,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,116.0
1,50,1004953,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,117.0
1,51,1005050,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,114.0
1,52,1005147,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,118.0
1,53,1005244,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,113.0
1,54,1005341,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,114.0
1,55,1005438,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,109.0
1,56,1005535,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,115.0
1,57,1005632,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,117.0
1,58,1005729,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,117.0
1,59,1005826,ER,600,dfs_strategy,5,21,579,20,3.5000000000000004,500,112.0
1,60,1005923,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,113.0
1,61,1006020,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,124.0
1,62,1006117,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,165.0
1,63,1006214,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,241.0
1,64,1006311,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,181.0
1,65,1006408,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,114.0
1,66,1006505,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,116.0
1,67,1006602,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,123.0
1,68,1006699,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,122.0
1,69,1006796,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,111.0
1,70,1006893,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,71,1006990,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,113.0
1,72,1007087,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,112.0
1,73,1007184,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,74,1007281,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,109.0
1,75,1007378,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,108.0
1,76,1007475,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,77,1007572,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,115.0
1,78,1007669,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,107.0
1,79,1007766,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,80,1007863,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,115.0
1,81,1007960,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,115.0
1,82,1008057,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,154.0
1,83,1008154,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,112.0
1,84,1008251,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,115.0
1,85,1008348,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,109.0
1,86,1008445,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,104.0
1,87,1008542,ER,600,dfs_strategy,5,21,579,21,3.5000000000000004,500,112.0
1,88,1008639,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,107.0
1,89,1008736,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,109.0
1,90,1008833,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,109.0
1,91,1008930,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,92,1009027,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,109.0
1,93,1009124,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,107.0
1,94,1009221,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,109.0
1,95,1009318,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,104.0
1,96,1009415,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,106.0
1,97,1009512,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,107.0
1,98,1009609,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,110.0
1,99,1009706,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,111.0
1,100,1009803,ER,600,dfs_strategy,5,20,580,20,3.3333333333333335,500,150.0
1,1,1000200,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,33.0
1,2,1000297,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,3,1000394,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,4,1000491,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,5,1000588,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,6,1000685,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,7,1000782,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,8,1000879,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,9,1000976,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,10,1001073,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,11,1001170,ER,600,grado_strategy,10,41,559,41,6.833333333333333,500,25.0
1,12,1001267,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,13,1001364,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,14,1001461,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,28.0
1,15,1001558,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,16,1001655,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,68.0
1,17,1001752,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,18,1001849,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,23.0
1,19,1001946,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,20,1002043,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,21,1002140,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,28.0
1,22,1002237,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,33.0
1,23,1002334,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,30.0
1,24,1002431,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,36.0
1,25,1002528,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,31.0
1,26,1002625,ER,600,grado_strategy,10,41,559,41,6.833333333333333,500,32.0
1,27,1002722,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,34.0
1,28,1002819,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,35.0
1,29,1002916,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,33.0
1,30,1003013,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,70.0
1,31,1003110,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,32,1003207,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,33,1003304,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,29.0
1,34,1003401,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,35,1003498,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,36,1003595,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,37,1003692,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,38,1003789,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,23.0
1,39,1003886,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,40,1003983,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,41,1004080,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,42,1004177,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,43,1004274,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,44,1004371,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,45,1004468,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,46,1004565,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,47,1004662,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,48,1004759,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,49,1004856,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,33.0
1,50,1004953,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,28.0
1,51,1005050,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,52,1005147,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,53,1005244,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,54,1005341,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,29.0
1,55,1005438,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,69.0
1,56,1005535,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,57,1005632,ER,600,grado_strategy,10,41,559,41,6.833333333333333,500,27.0
1,58,1005729,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,59,1005826,ER,600,grado_strategy,10,41,559,41,6.833333333333333,500,27.0
1,60,1005923,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,70.0
1,61,1006020,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,62,1006117,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,63,1006214,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,64,1006311,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,65,1006408,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,66,1006505,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,29.0
1,67,1006602,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,28.0
1,68,1006699,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,69,1006796,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,70,1006893,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,71,1006990,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,72,1007087,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,73,1007184,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,74,1007281,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,75,1007378,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,76,1007475,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,77,1007572,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,78,1007669,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,79,1007766,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,80,1007863,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,81,1007960,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,82,1008057,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,28.0
1,83,1008154,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,84,1008251,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,85,1008348,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,29.0
1,86,1008445,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,87,1008542,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,23.0
1,88,1008639,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,89,1008736,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,90,1008833,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,71.0
1,91,1008930,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,92,1009027,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,28.0
1,93,1009124,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,28.0
1,94,1009221,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,95,1009318,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,25.0
1,96,1009415,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,97,1009512,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,24.0
1,98,1009609,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,26.0
1,99,1009706,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,27.0
1,100,1009803,ER,600,grado_strategy,10,40,560,40,6.666666666666667,500,23.0
1,1,1000200,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,29.0
1,2,1000297,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,3,1000394,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,4,1000491,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,5,1000588,ER,600,aleatoria_strategy,10,38,562,38,6.333333333333334,500,25.0
1,6,1000685,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,7,1000782,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,8,1000879,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,24.0
1,9,1000976,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,24.0
1,10,1001073,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,11,1001170,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,12,1001267,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,13,1001364,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,14,1001461,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,32.0
1,15,1001558,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,16,1001655,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,17,1001752,ER,600,aleatoria_strategy,10,39,561,39,6.5,500,25.0
1,18,1001849,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,19,1001946,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,20,1002043,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,28.0
1,21,1002140,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,65.0
1,22,1002237,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,29.0
1,23,1002334,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,24,1002431,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,25,1002528,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,26,1002625,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,27,1002722,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,28,1002819,ER,600,aleatoria_strategy,10,37,563,37,6.166666666666667,500,26.0
1,29,1002916,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,30,1003013,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,31,1003110,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,29.0
1,32,1003207,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,33,1003304,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,34,1003401,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,35,1003498,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,36,1003595,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,37,1003692,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,38,1003789,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,39,1003886,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,40,1003983,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,22.0
1,41,1004080,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,42,1004177,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,23.0
1,43,1004274,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,44,1004371,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,24.0
1,45,1004468,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,46,1004565,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,47,1004662,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,48,1004759,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,49,1004856,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,50,1004953,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,51,1005050,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,66.0
1,52,1005147,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,28.0
1,53,1005244,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,29.0
1,54,1005341,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,30.0
1,55,1005438,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,56,1005535,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,28.0
1,57,1005632,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,28.0
1,58,1005729,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,59,1005826,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,28.0
1,60,1005923,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,61,1006020,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,30.0
1,62,1006117,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,30.0
1,63,1006214,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,64,1006311,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,65,1006408,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,66,1006505,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,67,1006602,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,68,1006699,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,26.0
1,69,1006796,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,25.0
1,70,1006893,ER,600,aleatoria_strategy,10,39,561,39,6.5,500,25.0
1,71,1006990,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,29.0
1,72,1007087,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,73,1007184,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,74,1007281,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,75,1007378,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,29.0
1,76,1007475,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,27.0
1,77,1007572,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,28.0
1,78,1007669,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,30.0
1,79,1007766,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,30.0
1,80,1007863,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,28.0
1,81,1007960,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,73.0
1,82,1008057,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,31.0
1,83,1008154,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,30.0
1,84,1008251,ER,600,aleatoria_strategy,10,40,560,40,6.666666666666667,500,29.0
